bo,མཉམ་དུ་,[ɲam.tu],nyam-tu
bo,བར་མི་ཀུ་ལའི་ཊི།,baːrmiːkuːlaɪtɪ,bar-mi-ku-lai-ti
bo,འགན་འཁུར་འདོད་པ་,/ɡɛn.kʰur.døp.pa/,gen-khur-dop-pa
bo,རྒྱལ་ཚོགས་དྲུང་ཆེ་ལས་ཁུངས།,rɡjɛlt͡ɕʰoʔ t͡ʂuŋt͡ɕʰe lɛhkʰuŋs,Gyeltshog Drungche Lekhung
bo,ཚོད་ལྟ།,tsʰö.tá,tshölta
bo,ལྷག་ཡོད,[l̥àk̚.jòt̚],lhagyöd
bo,སྐོར་བ།,/skoːr.wa/,korwa
bo,ཚེ་,/t͡sʰe/,tshe
bo,མགྲོན་འབོད་བྱེད་པ་,/ᵐɡrø̃ː.pʰøːt͡ɕʰeːpa/,gron-pöd-che-pa
bo,འོད་ཆུང་,ö-chúŋ,o-chung
bo,རྒྱབ་ལོགས་སུ་དགུག་སྟེ་ཡོད་པ།,ɟap̚˥.lok̚˥.su˥ ŋuk̚˥.ste˥ jot̚˥.pa˥,gyablog su ngug stey yodpa
bo,སྐྱེ་བ,kje˥.be˥,kyebe
bo,བཀའ་,kaː,ka
bo,གསར་དུ་བཟོ་བ།,sar.tu.zo.wa,sar-too-zo-wa
bo,ངོས་འཛིན་,/ŋɔe̯ⁿ.t͡sĩ/,ngoe-tse
bo,མར་དགུག་སྟེ་ཡོད་པ།,mar˥ ŋuk̚˥.ste˥ jot̚˥.pa˥,mar ngug stey yodpa
bo,ལི་,/li/,li
bo,དཔེ་མཚོན།,pé.tsʰón,petsön
bo,བཀྲ་ཤིས་བདེ་ལེགས།,tʂá.ɕí.ŋe.léks,tashi delek
bo,ཤེས་པ་,[ɕeːpa],shepa
bo,ཟངས་,/zaŋ/,zang
bo,འཕེལ་རྒྱས།,[pʰel.ɟɛː],phelgyé
bo,འཁྱེར་བ,kʰjɛ́ːr.p.a,khyerpa
bo,རང་སྒེར་གྱི་,raŋ.gɛr.ɟi,rang-ger-gi
bo,ཁ་ན་ཌའི་ཆུ་རྩྭ་,kʰa.na.ˈɖɛː t͡ɕʰu.ˈt͡sʼwa,khana de chu tsva
bo,ལོ་,[loː],lo
bo,འཛམ་གླིང་།,dzám.líŋ,dzamling
bo,ཆུ་བསྲེས་པ།,t͡ɕʰu.ˈsre.pə,chuserpa
